StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,timing_consent_First Click,timing_consent_Last Click,timing_consent_Page Submit,timing_consent_Click Count,browser_meta_Browser,browser_meta_Version,browser_meta_Operating System,browser_meta_Resolution,consent_question,timing_screening_First Click,timing_screening_Last Click,timing_screening_Page Submit,timing_screening_Click Count,expert_training,expert_job,age,recall_email,gender,gender_3_TEXT,ethnicity,ethnicity_9_TEXT,timing_elicitation_First Click,timing_elicitation_Last Click,timing_elicitation_Page Submit,timing_elicitation_Click Count,elicitation1,elicitation2,elicitation3,timing_choose_First Click,timing_choose_Last Click,timing_choose_Page Submit,timing_choose_Click Count,brief_summary,describe_suspicious,describe_hard,describe_ask,timing_noticing_First Click,timing_noticing_Last Click,timing_noticing_Page Submit,timing_noticing_Click Count,notice1,notice2,attention,notice3,notice3_4_TEXT,notice4,notice4_3_TEXT,notice5,notice5_5_TEXT,timing_expecting_First Click,timing_expecting_Last Click,timing_expecting_Page Submit,timing_expecting_Click Count,expect1,expect2,expect3,expect4,expect5,expect6,timing_suspecting_First Click,timing_suspecting_Last Click,timing_suspecting_Page Submit,timing_suspecting_Click Count,suspect1,suspect3,suspect2,suspect4,suspect5,suspect5_sure_1,timing_deciding_First Click,timing_deciding_Last Click,timing_deciding_Page Submit,timing_deciding_Click Count,investigate1,investigate1_9_TEXT,investigate2,decide,decide_sure_1,act,emotions_1,emotions_2,emotions_3,emotions_4,emotions_5,emotions_6,emotions_7,emotions_8,harm,timing_full_story_First Click,timing_full_story_Last Click,timing_full_story_Page Submit,timing_full_story_Click Count,full_story,full_story_easy,timing_demographics_First Click,timing_demographics_Last Click,timing_demographics_Page Submit,timing_demographics_Click Count,education,employment,income,digital_literacy_1,digital_literacy_2,digital_literacy_3,digital_literacy_4,digital_literacy_5,digital_literacy_6,digital_literacy_7,digital_literacy_8,digital_literacy_9,victim,Q_TotalDuration,UserAgent,ResponseID,excluded,rid,RISN,V,opp,field,gc,term,LS
2020-02-19 11:46:48,2020-02-19 11:47:17,IP Address,100,29,TRUE,2020-02-19 11:47:17,R_3G2NVPCxXyuz2dk,,,,,anonymous,EN,13.458,15.464,16.094,3,Chrome,80.0.3987.99,Android 10,360x760,I agree,3.722,3.722,4.381,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,"Mozilla/5.0 (Linux; Android 10; SM-G970U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36",R_3G2NVPCxXyuz2dk,ineligible,5e4d65fa-3412-09e4-fa92-f77c7e1687f6,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:46:07,2020-02-19 11:47:26,IP Address,100,79,TRUE,2020-02-19 11:47:26,R_231T55gt9Ylylbo,,,,,anonymous,EN,3.65,10.765,13.881,3,Safari iPhone,13.0.5,iPhone,414x736,I agree,52.481,53.015,53.826,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",R_231T55gt9Ylylbo,ineligible,5e4d6618-5451-f735-08a8-6c00260e2bbe,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:21,2020-02-19 11:47:45,IP Address,100,24,TRUE,2020-02-19 11:47:46,R_3CMX1aNVanWnfGK,,,,,anonymous,EN,0.574,13.663,14.602,19,Chrome,79.0.3945.136,Android 9,412x823,I agree,2.838,2.838,3.669,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,"Mozilla/5.0 (Linux; Android 9; LM-Q720 Build/PKQ1.190302.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36",R_3CMX1aNVanWnfGK,ineligible,5e4d6656-b254-1309-d2c5-61197541f505,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:03,2020-02-19 11:47:59,IP Address,100,56,TRUE,2020-02-19 11:48:00,R_3D1OkQnBF3Q7KCx,,,,,anonymous,EN,2.219,11.638,12.421,6,Chrome,80.0.3987.99,Android 9,412x846,I agree,2.412,2.412,3.079,1,No,No,47,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,"Mozilla/5.0 (Linux; Android 9; SM-G955U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36",R_3D1OkQnBF3Q7KCx,ineligible,5e4d6653-dd67-8867-0db8-e8dcec260cfe,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:29,2020-02-19 11:48:04,IP Address,100,35,TRUE,2020-02-19 11:48:04,R_1HitinVgf0SdfoZ,,,,,anonymous,EN,1.548,6.186,7.298,4,Chrome,75.0.3770.143,Android 6.0.1,360x640,I agree,3.675,3.675,4.589,1,No,No,51,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G550T1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.143 Mobile Safari/537.36",R_1HitinVgf0SdfoZ,ineligible,5e4d6692-dc07-ebe2-20af-278dab565f86,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:16,2020-02-19 11:48:05,IP Address,100,48,TRUE,2020-02-19 11:48:05,R_3lYb1BxfptvLZPr,,,,,anonymous,EN,6.581,11.538,12.818,4,Safari iPhone,13.0.5,iPhone,320x568,I agree,2.681,2.681,3.788,1,No,No,65,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",R_3lYb1BxfptvLZPr,ineligible,5e4d6668-f41f-e00a-775e-60afdb07d893,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:48,2020-02-19 11:48:06,IP Address,100,17,TRUE,2020-02-19 11:48:06,R_3qfVM4fMSr2HAY1,,,,,anonymous,EN,0.552,5.351,6.069,5,Safari iPhone,Unknown,iPhone,375x667,I agree,3.888,3.888,4.479,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko)",R_3qfVM4fMSr2HAY1,ineligible,5e4d666c-2dd7-95b7-a12b-fef71e34c5cf,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:27,2020-02-19 11:48:13,IP Address,100,46,TRUE,2020-02-19 11:48:13,R_1DzZFosei9NT8eo,,,,,anonymous,EN,1.423,9.898,10.845,2,Safari iPhone,13.0.5,iPhone,375x812,I agree,7.519,9.194,9.834,2,I'm not sure,I'm not sure,34,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",R_1DzZFosei9NT8eo,ineligible,5e4d667a-47e9-bd80-0399-e55dbcf8b2f5,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:51,2020-02-19 11:48:13,IP Address,100,22,TRUE,2020-02-19 11:48:14,R_OxMWf9QW6UDbn21,,,,,anonymous,EN,0.455,2.754,3.391,3,Chrome,79.0.3945.136,Android 8.1.0,360x640,I agree,0.952,0.952,1.504,1,No,No,24,I'm not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,"Mozilla/5.0 (Linux; Android 8.1.0; LM-X220) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36",R_OxMWf9QW6UDbn21,ineligible,5e4d6689-6ac4-641f-ed40-eee5316cf512,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:36,2020-02-19 11:48:21,IP Address,100,45,TRUE,2020-02-19 11:48:21,R_3r0w42zvvAeVP8i,,,,,anonymous,EN,1.424,8.644,9.564,2,Safari iPhone,13.0.5,iPhone,414x736,I agree,3.077,3.077,3.802,1,No,No,63,I'm not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",R_3r0w42zvvAeVP8i,ineligible,5e4d665d-0f63-18c1-6f77-7db0b5fd0b2d,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:35,2020-02-19 11:48:32,IP Address,100,56,TRUE,2020-02-19 11:48:32,R_2WVhhnPpo72kAh2,,,,,anonymous,EN,0.005,6.052,6.57,4,Safari iPhone,13.0.5,iPhone,375x667,I agree,3.25,3.25,3.787,1,No,No,34,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",R_2WVhhnPpo72kAh2,ineligible,5e4d6665-0b5e-7c9c-4ef2-e97088aae9b8,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:56,2020-02-19 11:48:35,IP Address,100,39,TRUE,2020-02-19 11:48:35,R_1Fh1NWcTXKakUkA,,,,,anonymous,EN,1.927,9.747,10.843,3,Safari iPhone,Unknown,iPhone,414x736,I agree,2.707,2.707,3.401,1,No,No,26,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",R_1Fh1NWcTXKakUkA,ineligible,5e4d66a9-53ba-d171-d780-c72a53b023e1,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:34,2020-02-19 11:48:43,IP Address,100,69,TRUE,2020-02-19 11:48:43,R_2rvVGsRWc2wLJbh,,,,,anonymous,EN,2.826,10.542,11.321,12,Safari iPhone,Unknown,iPhone,375x667,I agree,3.697,3.697,4.421,1,No,No,24,I'm not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",R_2rvVGsRWc2wLJbh,ineligible,5e4d66a0-1df3-f330-17b7-25d4310e6eed,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:47:24,2020-02-19 11:48:44,IP Address,100,80,TRUE,2020-02-19 11:48:45,R_1gqqLx4eatcNuF7,,,,,anonymous,EN,3.844,3.844,4.95,1,Chrome,79.0.3945.130,Windows NT 10.0,1024x768,I agree,7.133,7.133,8.087,1,No,No,58,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",R_1gqqLx4eatcNuF7,ineligible,5e4d6691-781a-f722-98bd-31f68a0d5fbc,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:48:02,2020-02-19 11:48:49,IP Address,100,47,TRUE,2020-02-19 11:48:49,R_3P7QhLcV8MI8Jhe,,,,,anonymous,EN,1.305,9.457,10.279,2,Safari iPhone,13.0.5,iPhone,414x896,I agree,2.912,2.912,3.642,1,No,No,29,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",R_3P7QhLcV8MI8Jhe,ineligible,5e4d6684-4492-c046-fd79-0ef3aa060230,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:45:26,2020-02-19 11:48:54,IP Address,100,208,TRUE,2020-02-19 11:48:55,R_1KybBFcwNBMRRab,,,,,anonymous,EN,2.718,129.986,130.897,37,Chrome,82.0.4057.2,Android 7.1.1,320x570,I agree,10.073,10.073,11.114,1,No,No,54,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,"Mozilla/5.0 (Linux; Android 7.1.1; Z557BL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/82.0.4057.2 Mobile Safari/537.36",R_1KybBFcwNBMRRab,ineligible,5e4d65ca-01c2-482c-58d8-acbade4e6815,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:44:20,2020-02-19 11:49:49,IP Address,100,328,TRUE,2020-02-19 11:49:49,R_3j7YM1pop01oivr,,,,,anonymous,EN,5.852,5.852,6.813,1,Chrome,80.0.3987.116,Windows NT 6.2,1366x768,I do not agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36",R_3j7YM1pop01oivr,declined consent,5e4d65cc-247a-15b7-4ae9-53aeac482878,7168445,H,Qual2726-0122-PhishingEmails,,2,consent,
2020-02-19 11:47:46,2020-02-19 11:50:02,IP Address,100,135,TRUE,2020-02-19 11:50:02,R_2QgHwRjinD4XVA5,,,,,anonymous,EN,3.267,117.39,118.343,19,Chrome,80.0.3987.99,Android 9,412x892,I agree,8.293,8.293,9.256,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,"Mozilla/5.0 (Linux; Android 9; SM-A505U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36",R_2QgHwRjinD4XVA5,ineligible,5e4d6673-a572-d01e-991f-c3f7ffb8bee0,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-19 11:45:54,2020-02-19 11:52:59,IP Address,100,424,TRUE,2020-02-19 11:53:00,R_3qrDXxQIm493fUF,,,,,anonymous,EN,14.498,59,60.463,8,Chrome,79.0.3945.93,Android 8.1.0,360x640,I agree,3.905,4.127,5.319,2,No,No,46,"Yes, I have received email messages like this in the past.",Woman,,White,,1.472,80.744,81.608,12,Asking you to click a link. ,Flashing words. ,Emails asking me to click to join. ,1.135,107.998,127.602,18,The email asked me to click to join to give my opinions. ,"Bold, flashing letters. ",It wasnt hard to figure out. ,It asked me to click to join. ,1.699,32.132,33.047,23,"Link(s) in the email,Sender's name,Request for action in the email,Formatting or colors in the email",Within the last day,Somewhat agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,"Mozilla/5.0 (Linux; Android 8.1.0; LM-X220PM Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.93 Mobile Safari/537.36",R_3qrDXxQIm493fUF,failed attention check,5e4d660e-46af-02e4-d0cc-6e5826ad2f2b,7168445,H,Qual2726-0122-PhishingEmails,,2,attn,
2020-02-19 11:44:23,2020-02-19 11:53:34,IP Address,100,550,TRUE,2020-02-19 11:53:35,R_3G1zQ74ZS4sPpdh,,,,,anonymous,EN,1.018,3.947,4.4,6,Chrome,80.0.3987.99,Android 9,360x740,I agree,1.358,1.358,2.278,1,No,No,37,"Yes, I have received email messages like this in the past.",Man,,White,,3.667,106.067,112.479,15,"Can hack your email account, make you download malicious files such as adware or malware and can steal your personal and financial information.",Most of my suspicions email goes to my spam. I check them individually after that.,That would take forever!,2.821,73.543,74.857,12,An email from a Nigeriam Prince offering me hundreds of million sof dollars,"Language, sender, content, not lucky ",Im not sure I understand your wording,Sign for a money order,2.64,20.429,20.943,14,"What the email was about,Sender's name,Company or business the sender belonged to,Request for action in the email,Mistakes or poor quality",Within the last week,Somewhat disagree,Personal Email account,,This email was of a personal nature,,Other (please describe),A Nigerian Prince,3.704,24.828,25.4,16,Strongly agree,I'm not sure,No,I did not know the sender,No,Strongly disagree,1.218,54.501,55.072,32,"Respond to the email with some information,Take some action outside of the email",The subject line was different than I would expect,The sender's email address looked different than I would expect,"The main body of the email included typos or other issues that I didn't expect to be in an email like this,The main body of the email was missing something that I would expect to be in an email like this,The main body of the email included something strange that I do not normally see in an email like this,The main body of the email included more information than I expect to be in an email like this","Yes, I thought it was harmful",11,1.479,56.264,56.994,33,Other,Ignored it ,I did not try to contact the sender,"No, the email was definitely not safe",11,Deleted the email,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly disagree,1.647,90.601,91.515,9,I recieved an email from an unknown sender. He claimed to be a prince from Nigeria and had great news. Supposedly I was to be wired hundreds of millions of dollars if I sent them my bank account info and cashed a money order that was to be sent to me. I immediately recognized this as a scam and deleted the email.,Extremely difficult,1.503,43.086,44.29,38,"Technical, trade, or vocational school AFTER high school",Unemployed looking for work,"$25,000 to $34,999",None,Some,None,Some,None,None,None,None,None,Received a notification from a company that your information was involved in a data breach,550,"Mozilla/5.0 (Linux; Android 9; SM-G950U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36",R_3G1zQ74ZS4sPpdh,NULL,5e4d65dc-a995-46f8-1607-b1822dee2268,7168445,H,Qual2726-0122-PhishingEmails,,1,,1293
2020-02-19 11:47:27,2020-02-19 11:55:55,IP Address,100,508,TRUE,2020-02-19 11:55:56,R_VQib6qhBTUuLjix,,,,,anonymous,EN,1.403,12.322,12.837,5,Safari iPhone,12.1.1,iPhone,375x667,I agree,5.869,5.869,6.393,1,I'm not sure,No,53,"Yes, I have received email messages like this in the past.",Woman,,White,,4.09,53.159,72.382,8,Phishing or getting onto your computer to get keystrokes or virus,Don’t recognize sender. Asks for information,I can’t remember details. Usually phishing,2.606,48.842,53.768,9,Email about package needing picked up,I didn’t order anything,What if there really is package,Click link,1.212,14.982,16.312,16,"Link(s) in the email,Sender's name,Request for action in the email,Information missing from the email,Mistakes or poor quality",Within the last month,Somewhat disagree,Personal Email account,,This email was of a personal nature,,"A company, business or other organization",,1.516,14.668,15.259,12,Strongly disagree,No,No,I did not know the sender,No,Strongly agree,0.991,33.079,35.191,19,Click on a link or button,I don't remember much about the subject line of the email,I don't remember who the email said it was from,I didn't notice anything that felt off about the main body of the email,I was not sure about whether it was harmful or not,6,0.719,32.755,33.334,33,"Looked more closely at the the email address the email came from,Looked at email headers",,I did not try to contact the sender,"No, the email was definitely not safe",11,Deleted the email,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly disagree,1.076,189.543,190.023,28,Email said I had to click link re my delivery. I didn’t have anything being delivered. I thought though that maybe there was something being delivered. I just deleted the email. I am so glad that I deleted it and didn’t act on it. Why do people pull these scams?! It looked legitimate but it clearly was not.,Neither easy nor difficult,0.736,25.118,25.692,25,4-year college degree,Employed full time,"$50,000 to $74,999",Full,Full,Full,Full,Some,None,None,None,None,Had a virus on your computer or mobile device,508,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",R_VQib6qhBTUuLjix,NULL,5e4d6665-1cd6-001b-a88f-dbb968c31563,7168445,H,Qual2726-0122-PhishingEmails,,1,,1293
2020-02-19 11:47:19,2020-02-19 11:56:21,IP Address,100,542,TRUE,2020-02-19 11:56:22,R_C9qQqSNx3z93Iml,,,,,anonymous,EN,0.74,5.341,7.027,7,Chrome,80.0.3987.99,Android 7.1.1,360x640,I agree,1.944,3.069,3.94,5,No,No,38,"Yes, I have received email messages like this in the past.",Woman,,White,,9.845,41.904,43.692,15,They can get into.your info,Says it's suspicious,More than a few,0.602,102.452,103.128,53,Spam or delete it I also.unsubsrivbe to.it always attackimg my email,Disnt recognize ir,Deletw ir,Send money,0.024,17.004,17.815,19,"Company or business the sender belonged to,Request for action in the email,Information missing from the email",Within the last week,Somewhat disagree,Personal Email account,,This email was of a personal nature,,"A company, business or other organization",,1.538,21.265,22.074,21,Strongly agree,No,No,One month or less,No,Strongly agree,2.399,24.884,26.077,25,"Click on a link or button,Open something that was attached to the email,Take some action outside of the email",The subject line was different than I would expect,The sender's email address looked different than I would expect,The main body of the email included typos or other issues that I didn't expect to be in an email like this,"No, I did not think it was harmful",5,1.393,35.692,36.823,54,Hovered over one or more of the links in the email to see where it went,,I talked to the sender face-to-face about the email,"No, the email was definitely not safe",5,Deleted the email,An extreme amount,An extreme amount,Quite a bit,An extreme amount,An extreme amount,An extreme amount,An extreme amount,An extreme amount,Strongly agree,8.889,153.063,154.298,55,Got a suspicious email didnt recognize it and looked suspicious so j delted it. He careful of any emails you don't recognize put it in spam also. Never open one that looks suspicious. Ive learned the hard way. Get virus ware. Had sommeone get into.my yinfo. Please be carfeful. Be wary of every email you get,Extremely easy,1.702,37.866,38.946,44,"Some college, no 4-year degree",Unemployed not looking for work,"$25,000 to $34,999",Little,None,Little,Some,Little,Little,Little,Full,None,Fell victim to a phishing email message or other scam email,542,"Mozilla/5.0 (Linux; Android 7.1.1; LG-SP320 Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36",R_C9qQqSNx3z93Iml,NULL,5e4d664b-41de-4468-b030-b7ac13bd8812,7168445,H,Qual2726-0122-PhishingEmails,,1,,1293
2020-02-19 11:47:47,2020-02-19 11:56:41,IP Address,100,533,TRUE,2020-02-19 11:56:41,R_3fTP2lzBPxSDWnT,,,,,anonymous,EN,3.363,9.004,9.054,3,Safari iPhone,Unknown,iPhone,414x896,I agree,1.902,1.902,2.623,1,No,No,26,"Yes, I have received email messages like this in the past.",Woman,,White,,3.259,73.2,104.116,8,Can be from hackers,"Emails making false claims, sexual emails","Claiming to be a friend who needed money overseas

",1.954,69.264,70.31,7,I deleted it because I knew it was a scam,I knew the person it claimed to be from wasn’t overseas ,"It wasn’t hard, I just deleted it",Send money to a friend overseas ,2.346,10.048,10.674,6,Request for action in the email,Longer than one year ago,Somewhat disagree,Personal Email account,,This email was of a personal nature,,A close friend or family member,,2.081,32.534,33.015,12,Neither agree nor disagree,No,Yes,More than 10 years,No,Strongly agree,1.291,56.722,57.301,22,Take some action outside of the email,I don't remember much about the subject line of the email,The sender's email address looked different than I would expect,I don't remember much about the main body of the email,"Yes, I thought it was harmful",9,1.963,46.7,47.396,26,Looked more closely at the the email address the email came from,,I did not try to contact the sender,"No, the email was definitely not safe",9,Deleted the email,Somewhat,Somewhat,Quite a bit,Quite a bit,Moderately,Somewhat,Somewhat,Moderately,Neither agree nor disagree,0.891,101.054,101.481,7,"I received an email from a “friend” I had known for years, though their email address was different from the one I was used to, but it used their first and/or last name in the email address. It mentioned something about being overseas and losing their wallet and they needed money. I knew it wasn’t true so I deleted it right away.",Somewhat easy,1.499,38.09,38.801,20,"Some postgraduate or professional schooling, no postgraduate degree",Employed full time,"$75,000 to $99,999",Some,Full,Good,Some,Some,None,None,None,None,Had a virus on your computer or mobile device,533,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",R_3fTP2lzBPxSDWnT,NULL,5e4d665f-9195-cbba-7eb6-09be4389f1d5,7168445,H,Qual2726-0122-PhishingEmails,,1,,1293
